t_minus_t0_M,NRHybSur3dq8_CCE_delta_h20_real_over_nu,NRHybSur3dq8_CCE_delta_h20_imag_over_nu,NRHybSur3dq8_CCE_perturbative_delta_h20_real_over_nu,NRHybSur3dq8_CCE_perturbative_delta_h20_imag_over_nu,SEOBNRv5EHM_delta_h20_real_over_nu,SEOBNRv5EHM_delta_h20_imag_over_nu,NRHybSur3dq8_CCE_delta_h30_real_over_nu,NRHybSur3dq8_CCE_delta_h30_imag_over_nu,SEOBNRv5EHM_delta_h30_real_over_nu,SEOBNRv5EHM_delta_h30_imag_over_nu
182130.0,0.0003728939569478236,0.0,0.0003727470080605711,-6.692502924564132e-29,0.00037269685903356276,-6.498641206649808e-30,0.0,2.1402144679213924e-08,-5.768545369428649e-30,2.0501161693240915e-08
182720.0,0.0003741878791762535,0.0,0.00037403961528450607,-6.598362023107791e-29,0.00037398928538803696,-7.029850329834516e-30,0.0,2.1478907186139808e-08,-9.318419442923202e-30,2.057469776220142e-08
183014.0,0.0003748322044873635,0.0,0.0003746839509551575,-6.824105776886391e-29,0.0003746335307167332,-7.058913811291673e-30,0.0,2.1517166588079272e-08,-6.656013887802287e-30,2.061135201809055e-08
183600.0,0.0003761159105201133,0.0,0.00037596868095493997,-6.455942123476306e-29,0.0003759180808276913,-7.147774569772259e-30,0.0,2.1593445947059627e-08,-1.3312027775604574e-30,2.0684434720561536e-08
183898.0,0.00037676867704190977,0.0,0.00037662223374465694,-6.598326036574204e-29,0.0003765715421319098,-6.983760481287442e-30,0.0,2.163224975759582e-08,-2.2186712959340957e-30,2.072161718632955e-08
184500.0,0.00037808824034701893,0.0,0.00037794296280302403,-6.500481865053809e-29,0.000377892086709905,-6.752294762983104e-30,0.0,2.1710685890136006e-08,-1.7749370367472766e-30,2.079678246010833e-08
184782.0,0.0003787068749547869,0.0,0.00037856185724076185,-6.533330336190443e-29,0.00037851089480604906,-6.10136292097071e-30,0.0,2.1747457802171733e-08,-3.106139814307734e-30,2.0832019093952425e-08
185400.0,0.00038006371399447025,0.0,0.0003799186356966096,-6.621343399213544e-29,0.0003798674843511248,-6.195177257983374e-30,0.0,2.1828138887744672e-08,-2.662405555120915e-30,2.0909292094430637e-08
185666.0,0.00038064826446039003,0.0,0.00038050282359493017,-6.448376807223552e-29,0.00038045159087003093,-5.721797591276688e-30,0.0,2.1862920452577757e-08,-4.8810768510550105e-30,2.094256954906567e-08
186300.0,0.00038204266454473605,0.0,0.0003818957024911314,-6.11187217566848e-29,0.000381844275775572,-5.779191181650081e-30,0.0,2.194590746433209e-08,8.874685183736383e-31,2.1021914947465985e-08
186550.0,0.00038259287202208937,0.0,0.000382445135570361,-6.257074935897313e-29,0.00038239363206026884,-5.5652672138092206e-30,0.0,2.1978638709071038e-08,3.993608332681372e-30,2.1053212220236436e-08
187200.0,0.00038402440565095614,0.0,0.0003838741660121784,-6.413506742503819e-29,0.00038382246243212577,-5.800270105793862e-30,0.0,2.2063714165840825e-08,3.549874073494553e-30,2.1134618183187055e-08
187434.0,0.0003845399253686719,0.0,0.00038438879563934997,-6.581943428248019e-29,0.00038433701967026954,-5.8780129345074665e-30,0.0,2.2094325384086025e-08,-8.430950924549564e-30,2.1163938746054626e-08
188080.0,0.00038596247673500553,0.0,0.0003858100158413854,-6.191921000331355e-29,0.00038575803989067495,-4.8229623824639326e-30,0.0,2.217879901908684e-08,-4.4373425918681914e-30,2.124494095435875e-08
188318.0,0.0003864862547811446,0.0,0.00038633380499815233,-6.494010930593809e-29,0.00038628175528406363,-4.435025155917618e-30,0.0,2.220993489382589e-08,-4.8810768510550105e-30,2.1274805209675996e-08
188980.0,0.0003879422991419363,0.0,0.0003877912455089267,-6.3532475882488e-29,0.00038773899109296756,-4.701666691981691e-30,0.0,2.2296655475376926e-08,4.437342591868191e-31,2.1357928560522126e-08
189203.0,0.0003884326063896317,0.0,0.00038828236652335485,-5.996809123615386e-29,0.0003882300432774397,-4.6597896496372036e-30,0.0,2.2325910027459e-08,3.549874073494553e-30,2.138594282993625e-08
189880.0,0.00038992218318328734,0.0,0.0003897738746940093,-6.072449195860359e-29,0.0003897213431590351,-5.0522298250310006e-30,0.0,2.2414829020781676e-08,3.549874073494553e-30,2.1471021364922553e-08
190087.0,0.0003903782730154568,0.0,0.0003902300776448206,-5.996038516793568e-29,0.00039017748242655114,-4.8193410501525404e-30,0.0,2.2442038411501204e-08,-8.874685183736383e-31,2.149704289464902e-08
190780.0,0.0003919078450000566,0.0,0.00039175790548659397,-6.42643899100692e-29,0.0003917050974292826,-4.623299865977937e-30,0.0,2.253314525736178e-08,0.0,2.1584198259561835e-08
190971.0,0.0003923299619561584,0.0,0.0003921791415580434,-6.576534551156942e-29,0.00039212627468407694,-4.5230524017597476e-30,0.0,2.2558257148251543e-08,-6.656013887802287e-30,2.1608232937327694e-08
191660.0,0.0003938532206359171,0.0,0.00039369920485882333,-7.090355577172079e-29,0.00039364612571344973,-4.6215540821501e-30,0.0,2.2648861334576494e-08,-5.768545369428649e-30,2.1694994448720013e-08
191855.0,0.00039428423546090274,0.0,0.0003941295613172975,-7.089281570848204e-29,0.00039407642180123585,-4.622293206255637e-30,0.0,2.267451221547116e-08,1.3312027775604574e-30,2.1719567317093576e-08
192560.0,0.00039584157146468966,0.0,0.00039568601696150123,-6.570336898573836e-29,0.0003956326586995994,-4.669664658421818e-30,0.0,2.2767282659612996e-08,-3.106139814307734e-30,2.1808462041232473e-08
192739.0,0.00039623677541078696,0.0,0.00039608133984586326,-6.78181649817626e-29,0.0003960279258508931,-4.67411562614862e-30,0.0,2.2790845565552258e-08,1.3312027775604574e-30,2.183104385592934e-08
193460.0,0.0003978288582267271,0.0,0.000397674238355303,-6.519876985697751e-29,0.0003976205996531358,-4.712089487417084e-30,0.0,2.2885813945736787e-08,3.106139814307734e-30,2.1922029422781377e-08
193623.0,0.00039818894700087074,0.0,0.00039803447808931425,-6.675587702178027e-29,0.0003979807885431343,-4.428189109470645e-30,0.0,2.2907301209924114e-08,-2.662405555120915e-30,2.1942605381521496e-08
194360.0,0.00039981799371233335,0.0,0.00039966386861595225,-7.173090768853364e-29,0.00039960994989380705,-3.571355053552759e-30,0.0,2.300456084641793e-08,-8.430950924549564e-30,2.203568178642446e-08
194507.0,0.00040014306172093787,0.0,0.00039998897552104024,-7.274430493020337e-29,0.0003999350110972096,-3.394143854758513e-30,0.0,2.3023982304223916e-08,-6.656013887802287e-30,2.2054258301421018e-08
195260.0,0.00040180898571964157,0.0,0.00040165490875933524,-6.762649394355209e-29,0.0004016007112008932,-3.950690749674059e-30,0.0,2.3123529850610538e-08,0.0,2.21494872783362e-08
195391.0,0.00040209899039506515,0.0,0.00040194483351103157,-6.662446583026372e-29,0.0004018905953522598,-3.8665849468414205e-30,0.0,2.3140847956873238e-08,-5.768545369428649e-30,2.216606605325967e-08
196140.0,0.000403758623847262,0.0,0.0004036030697319401,-6.754144601349382e-29,0.00040354859993578355,-3.6592733886514295e-30,0.0,2.3239840273315026e-08,-6.656013887802287e-30,2.2260906715315363e-08
196276.0,0.0004040602725062625,0.0,0.00040390426992577754,-6.865591998628624e-29,0.0004038497579485517,-3.5805559972453535e-30,0.0,2.325781291418765e-08,-2.2186712959340957e-30,2.2278135077253606e-08
197040.0,0.0004057560588959597,0.0,0.0004055969072716444,-7.218733661846001e-29,0.00040554215822934955,-3.9133044771239504e-30,0.0,2.3358823978159763e-08,8.874685183736383e-31,2.237494842672983e-08
197160.0,0.00040602242981551176,0.0,0.00040586285938091636,-7.217044081701011e-29,0.00040580807299063254,-3.761863319653211e-30,0.0,2.3374703986225743e-08,-1.3312027775604574e-30,2.239015982537139e-08
197940.0,0.0004077524100206248,0.0,0.0004075921628867579,-7.048304498453175e-29,0.00040753713295592077,-3.076934869711136e-30,0.0,2.3478065824056213e-08,-5.768545369428649e-30,2.248908411856025e-08
198044.0,0.0004079828796930982,0.0,0.000407822817286999,-6.955223324594277e-29,0.000407767754739665,-3.1464222527294934e-30,0.0,2.3491864664920625e-08,1.7749370367472766e-30,2.2502282854833392e-08
198840.0,0.00040974644618396966,0.0,0.00040958883809073587,-6.914612570983402e-29,0.0004095335260052428,-3.858079074052641e-30,0.0,2.3597532571684453e-08,-7.543482406175925e-30,2.2603381259837888e-08
198928.0,0.0004099414826444356,0.0,0.0004097841448674919,-6.971878551071671e-29,0.0004097288050935391,-3.7556957124907115e-30,0.0,2.3609215389885546e-08,-3.106139814307734e-30,2.261456577347524e-08
199740.0,0.0004117437058746931,0.0,0.0004115869337565697,-7.089111386446891e-29,0.00041153133968253706,-3.997868289936102e-30,0.0,2.37170247304086e-08,4.437342591868191e-31,2.2717817867495298e-08
199812.0,0.0004119037740034901,0.0,0.00041174684287246545,-7.125805015107285e-29,0.00041169122620014314,-4.143504794102567e-30,0.0,2.372658593995509e-08,-4.8810768510550105e-30,2.2726976737240717e-08
200620.0,0.0004137024096513965,0.0,0.0004135420013628768,-6.657668089121645e-29,0.0004134861326823394,-4.78335974220916e-30,0.0,2.3833929959606297e-08,-8.430950924549564e-30,2.2829791944673187e-08
200696.0,0.0004138716772418711,0.0,0.00041371091194507525,-6.879916832227151e-29,0.00041365501954237723,-4.747638938537823e-30,0.0,2.384403305818374e-08,-5.768545369428649e-30,2.2839466452319174e-08
201520.0,0.0004157062028012043,0.0,0.00041554290940299277,-5.866896049305256e-29,0.00041548676063895434,-4.0359130125664105e-30,0.0,2.3953635667445088e-08,2.2186712959340957e-30,2.294441846606309e-08
201580.0,0.000415839712933203,0.0,0.0004156763539411029,-5.918634577794051e-29,0.00041562018649932543,-4.073953400863842e-30,0.0,2.39616197070607e-08,-6.212279628615468e-30,2.2952065900225525e-08
202420.0,0.00041770802694105695,0.0,0.0004175452437958511,-5.938374711883155e-29,0.0004174888142524388,-4.3343239827361424e-30,0.0,2.4073469668524516e-08,-7.987216665362745e-30,2.3059208241836736e-08
202464.0,0.00041780587703689893,0.0,0.00041764317239747746,-5.986838854240919e-29,0.0004175867290246796,-4.3459931256832806e-30,0.0,2.4079333266652914e-08,-8.874685183736383e-31,2.3064824315074404e-08
203320.0,0.0004197106668886396,0.0,0.00041954900822359034,-6.025055659038055e-29,0.00041949229579306326,-4.739826118294677e-30,0.0,2.4193525499132196e-08,-2.2186712959340957e-30,2.3174128503372742e-08
203349.0,0.000419775247139763,0.0,0.0004196135978581891,-5.950474310831534e-29,0.0004195568761857404,-4.6527497841834326e-30,0.0,2.419739842983671e-08,-2.2186712959340957e-30,2.3177832902703758e-08
204200.0,0.00042167176705847965,0.0,0.00042150962839327235,-5.637406970676617e-29,0.0004214526376576112,-4.5955579226456206e-30,0.0,2.431111506305968e-08,-2.662405555120915e-30,2.328657419880801e-08
204233.0,0.00042174535904776435,0.0,0.0004215831783326471,-5.66966285567569e-29,0.00042152617707905116,-4.548914718907443e-30,0.0,2.4315524358078726e-08,3.993608332681372e-30,2.3290792782553798e-08
205100.0,0.000423679784147439,0.0,0.00042351622226212285,-5.505186279104258e-29,0.0004234589477958542,-4.318994412240875e-30,0.0,2.443131058777516e-08,-9.762153702110021e-30,2.3401696006571046e-08
205117.0,0.0004237177319160895,0.0,0.0004235541383948178,-5.573196520816674e-29,0.00042349685854814337,-4.301968391535156e-30,0.0,2.443358008304027e-08,3.106139814307734e-30,2.340387209021373e-08
206000.0,0.00042568994756841277,0.0,0.00042552424714960085,-6.460318402301776e-29,0.0004254666910145277,-4.942172443909013e-30,0.0,2.455150971605072e-08,-3.549874073494553e-30,2.3516980703803575e-08
206001.0,0.00042569218216242433,0.0,0.0004255264791027521,-6.459074710540476e-29,0.0004254689226382007,-4.938882227075608e-30,0.0,2.455164340830499e-08,4.4373425918681914e-30,2.351710887831935e-08
206885.0,0.000427667670250192,0.0,0.00042750020498144657,-6.621003183044514e-29,0.0004274423713700175,-5.509244022125855e-30,0.0,2.467003388189998e-08,-8.874685183736383e-30,2.363046419896373e-08
206900.0,0.0004277011867066616,0.0,0.0004275337077113513,-6.64219524400082e-29,0.00042747586944717124,-5.52975549043135e-30,0.0,2.467204615658054e-08,2.2186712959340957e-30,2.3632388291990346e-08
207769.0,0.00042964217080681237,0.0,0.00042947531894401857,-6.507060667546802e-29,0.0004294172061968011,-5.909041073822778e-30,0.0,2.4788702907155464e-08,-6.656013887802287e-30,2.3743896191742425e-08
207800.0,0.00042971138772793715,0.0,0.00042954460709966884,-6.613506195572321e-29,0.00042948648462512017,-5.7207989062985505e-30,0.0,2.479286466814021e-08,-2.2186712959340957e-30,2.3747875822821895e-08
208653.0,0.00043161680189597763,0.0,0.00043145182130511004,-6.773382139518075e-29,0.00043139342855608414,-5.8998892673430625e-30,0.0,2.490735018075335e-08,-3.993608332681372e-30,2.3857456391711564e-08
208680.0,0.00043167716829010873,0.0,0.0004315122113653255,-6.697001152345457e-29,0.0004314538101484099,-5.790127105478228e-30,0.0,2.4910973435010117e-08,1.3312027775604574e-30,2.386092749730168e-08
209537.0,0.0004335962221586953,0.0,0.0004334297130330506,-6.889164430570169e-29,0.00043337104064027434,-5.759951816142889e-30,0.0,2.502601175037184e-08,-1.3312027775604574e-30,2.3971177340981107e-08
209580.0,0.0004336926629293931,0.0,0.00043352595813014796,-6.742739213210722e-29,0.0004334672721838862,-5.827195576642919e-30,0.0,2.5031786813269354e-08,-5.32481111024183e-30,2.3976712256903688e-08
210422.0,0.0004355822201509654,0.0,0.0004354112361754101,-6.701165074811601e-29,0.0004353522838762933,-5.9549528763474386e-30,0.0,2.5144943644654736e-08,-8.874685183736383e-31,2.408513542606403e-08
210480.0,0.00043571233182737004,0.0,0.00043554114741834355,-6.616546425098068e-29,0.000435482176802504,-5.9817809789058076e-30,0.0,2.5152742890682498e-08,-9.762153702110021e-30,2.4092606414085784e-08
211306.0,0.0004375632471810535,0.0,0.0004373919143819358,-6.41032420181245e-29,0.00043733268227881344,-6.28598051693332e-30,0.0,2.526390274617203e-08,1.3312027775604574e-30,2.4199045121915217e-08
211380.0,0.00043772890729259486,0.0,0.0004375577809233828,-6.397336150748144e-29,0.0004374985254659597,-6.443792015316445e-30,0.0,2.52738711793304e-08,-4.8810768510550105e-30,2.4208585465050935e-08
212190.0,0.0004395426079000745,0.0,0.00043937398731138516,-5.993754118307788e-29,0.0004393144752927096,-6.056045882789158e-30,0.0,2.5383114219982572e-08,-7.987216665362745e-30,2.431309117059781e-08
212280.0,0.0004397443186191846,0.0,0.0004395758602835282,-6.050926316899853e-29,0.00043951631985728826,-6.092249761928125e-30,0.0,2.539526573971446e-08,-7.543482406175925e-30,2.4324711814886748e-08
213074.0,0.0004415265805707001,0.0,0.00044135745718613945,-5.975593945715549e-29,0.00044129766516766975,-6.749895387910782e-30,0.0,2.5502520016938256e-08,-8.430950924549564e-30,2.4427297428074073e-08
213160.0,0.0004417198699940405,0.0,0.0004415504937777512,-5.922579853709227e-29,0.0004414906745632125,-6.585694739398425e-30,0.0,2.5514135247599492e-08,-3.106139814307734e-30,2.443841413942234e-08
213958.0,0.00044351434356588423,0.0,0.00044334232670472566,-6.344014128940483e-29,0.0004432822537770648,-6.313934547076445e-30,0.0,2.562185358682377e-08,-8.874685183736383e-31,2.4541602403354454e-08
214060.0,0.00044374373724409945,0.0,0.00044357144025871834,-6.568130452687618e-29,0.0004435113348391184,-6.017874045297532e-30,0.0,2.56356158048259e-08,-8.874685183736383e-31,2.4554796239407935e-08
214842.0,0.0004455024079724997,0.0,0.0004453285978457082,-6.203752946617316e-29,0.00044526824248837494,-6.241486810123544e-30,0.0,2.5741156062901655e-08,-8.874685183736383e-31,2.465599508598281e-08
214960.0,0.00044576779724866803,0.0,0.0004455938395993331,-6.455523589163014e-29,0.0004455334465302907,-6.2761146451536345e-30,0.0,2.5757096076951618e-08,2.2186712959340957e-30,2.467127404432673e-08
215726.0,0.00044749087417070017,0.0,0.00044731627068568547,-6.771645798585508e-29,0.00044725563297714707,-6.36500502736098e-30,0.0,2.5860745787642554e-08,-7.543482406175925e-30,2.4770531594274458e-08
215860.0,0.00044779235351375367,0.0,0.0004476176917723194,-6.679480141695082e-29,0.00044755701148852466,-6.540930555496201e-30,0.0,2.5878907912475133e-08,-7.099748146989106e-30,2.4787907959441806e-08
216611.0,0.00044948200584325943,0.0,0.0004493075967775526,-6.749731269601651e-29,0.0004492466780436579,-6.76926372909562e-30,0.0,2.5980801171719197e-08,-1.7749370367472766e-30,2.4885352253640433e-08
216740.0,0.0004497722134673592,0.0,0.00044959797534336785,-6.771378588311002e-29,0.00044953701580144627,-7.072054216984104e-30,0.0,2.5998312189547877e-08,1.7749370367472766e-30,2.4902097659837645e-08
217495.0,0.0004514711064634397,0.0,0.0004512980795001549,-6.512820823710101e-29,0.0004512368799889024,-6.494462952830127e-30,0.0,2.6100805364688273e-08,-8.430950924549564e-30,2.5000137531629763e-08
217640.0,0.0004517975920194548,0.0,0.00045162470712936144,-6.037999042192524e-29,0.000451563461438224,-6.609252478550558e-30,0.0,2.612048840050412e-08,-8.874685183736383e-31,2.50189725582491e-08
218379.0,0.0004534637037400888,0.0,0.00045328997139937305,-5.700174386697378e-29,0.00045322848910697776,-6.137329549270177e-30,0.0,2.622079758344886e-08,8.874685183736383e-31,2.511501686514891e-08
218540.0,0.0004538271974455614,0.0,0.00045365289986182094,-5.64094006774381e-29,0.0004535913659124698,-6.052441567480329e-30,0.0,2.6242650783638222e-08,-7.543482406175925e-30,2.513595445997064e-08
219263.0,0.00045546097143487566,0.0,0.00045528327334604075,-5.885322998999986e-29,0.0004552215072555207,-5.528239895419239e-30,0.0,2.6340801191993014e-08,-2.662405555120915e-30,2.523004716768749e-08
219440.0,0.00045586101223542394,0.0,0.0004556825541141673,-5.97491392347194e-29,0.0004556207312975819,-5.334906400979485e-30,0.0,2.636483830988104e-08,-9.762153702110021e-30,2.5253098653858765e-08
220147.0,0.00045745798734115874,0.0,0.0004572779860700319,-5.520630605399662e-29,0.00045721593661503327,-5.705722299397636e-30,0.0,2.646094730402322e-08,-4.437342591868191e-31,2.5345225014650618e-08
220340.0,0.0004578935702924964,0.0,0.00045771367103637707,-5.736212851759803e-29,0.00045765155985853,-5.4077608789484094e-30,0.0,2.6487220893123826e-08,4.437342591868191e-31,2.537038545922842e-08
221031.0,0.00045945210369599933,0.0,0.0004592741115469712,-5.056728578415784e-29,0.0004592117789763156,-6.042061007350695e-30,0.0,2.6581437352776393e-08,-7.099748146989106e-30,2.546049500044608e-08
221220.0,0.0004598784309235854,0.0,0.00045970106839507673,-5.1872151845878e-29,0.00045963867535098917,-6.297181503570809e-30,0.0,2.6607239966734427e-08,8.874685183736383e-31,2.5485150249339617e-08
221915.0,0.0004614479070504783,0.0,0.0004612716516925934,-5.000870526858454e-29,0.0004612090356848288,-7.061504415798961e-30,0.0,2.6702167179903227e-08,-6.656013887802287e-30,2.5575861778962993e-08
222120.0,0.00046191143609333675,0.0,0.0004617350843626584,-4.873476055173498e-29,0.0004616724026279169,-7.320063073790535e-30,0.0,2.673016090373841e-08,-9.318419442923202e-30,2.5602637388326425e-08
222799.0,0.00046344861472176615,0.0,0.0004632706083868498,-4.700750129821239e-29,0.0004632077086485661,-7.309433989685909e-30,0.0,2.6822823775897868e-08,-2.662405555120915e-30,2.569139020788648e-08
223020.0,0.00046394944398302565,0.0,0.00046377056914113224,-4.9073147352914823e-29,0.00046370759845976313,-7.177871386746763e-30,0.0,2.685296908037583e-08,-6.212279628615468e-30,2.5720297057407555e-08
223684.0,0.00046545458033418963,0.0,0.0004652732475067963,-4.7526878392930504e-29,0.00046521006348871686,-7.330399705293782e-30,0.0,2.6943571841459747e-08,3.993608332681372e-30,2.5807189855148596e-08
223920.0,0.0004659895040702495,0.0,0.0004658075249402129,-4.8787008399053185e-29,0.00046574426511582863,-7.589179181409683e-30,0.0,2.6975803235965713e-08,-5.768545369428649e-30,2.5838085102508407e-08
