t_minus_t0_M,FastEMRIWaveforms_delta_h20_real_over_nu,FastEMRIWaveforms_delta_h20_imag_over_nu,effective_0PN_delta_h20_real_over_nu,effective_0PN_delta_h20_imag_over_nu,FastEMRIWaveforms_delta_h30_real_over_nu,FastEMRIWaveforms_delta_h30_imag_over_nu,effective_0PN_delta_h30_real_over_nu,effective_0PN_delta_h30_imag_over_nu,FastEMRIWaveforms_e0_0p8_delta_h20_real_over_nu,FastEMRIWaveforms_e0_0p8_delta_h20_imag_over_nu,FastEMRIWaveforms_e0_0p8_delta_h30_real_over_nu,FastEMRIWaveforms_e0_0p8_delta_h30_imag_over_nu,eccentric_effective_0PN_e0_0p8_delta_h20_real_over_nu,eccentric_effective_0PN_e0_0p8_delta_h20_imag_over_nu,eccentric_effective_0PN_e0_0p8_delta_h30_real_over_nu,eccentric_effective_0PN_e0_0p8_delta_h30_imag_over_nu
33892220230.69274,0.0004341381203145013,-1.8004888521249806e-25,0.00043724449118954324,0.0,6.57253357172505e-33,4.0068254839574936e-13,0.0,4.0651323174125663e-13,0.0002803082113567604,-1.0838210348874514e-23,-1.6624187781684615e-32,1.1960155641246872e-13,0.00028253761533829456,0,0,1.1744081259633112e-13
34442067447.494026,0.0004420738346708022,-1.8237782898280176e-25,0.0004452391835725448,0.0,6.416735913810881e-33,4.0844312432330417e-13,0.0,4.1439071868543647e-13,0.0002852233843679734,-1.092753867692904e-23,-1.653699254065076e-32,1.2176623954458281e-13,0.00028748248910599467,0,0,1.1956945825943886e-13
34525812581.098045,0.00044328583306144033,-1.8272384168610956e-25,0.0004464601978171208,0.0,6.386168058975697e-33,4.096300518529398e-13,0.0,4.155954970759413e-13,0.0002859726348674544,-1.0940940570083451e-23,-1.6502923047217553e-32,1.220963384801547e-13,0.00028823671906902783,0,0,1.1989435915976658e-13
34990094265.35453,0.00045001608010935185,-1.8461479618522148e-25,0.0004532405364970818,0.0,6.196108194378254e-33,4.1622657302726666e-13,0.0,4.222911409711613e-13,0.0002901349176768036,-1.1012422087335995e-23,-1.592342198781261e-32,1.2393163986744935e-13,0.00029242342301436278,0,0,1.2169894897461441e-13
35536306711.13565,0.0004579648654538892,-1.8676491210800497e-25,0.0004612485556111558,0.0,5.919013779508315e-33,4.240329085301359e-13,0.0,4.302145655216628e-13,0.00029504222594107176,-1.1092840299778202e-23,-1.4778913887706006e-32,1.26097327667116e-13,0.00029736039663754267,0,0,1.2382927113274525e-13
35546754515.75283,0.00045811732791566204,-1.8680506273216854e-25,0.00046140215517521027,0.0,5.913063344304729e-33,4.2418284918795456e-13,0.0,4.303667527882299e-13,0.0002951361513565165,-1.1094357216987551e-23,-1.4754452014947367e-32,1.2613878935961363e-13,0.00029745495069870525,0,0,1.2387009632658972e-13
36080710791.74366,0.00046592019902286843,-1.8883230926546435e-25,0.0004692632465679407,0.0,5.593816035282899e-33,4.318621448543842e-13,0.0,4.3816105945633737e-13,0.0002999469171018964,-1.1167979668671426e-23,-1.3075792824377092e-32,1.2826428189031693e-13,0.00030229338963522548,0,0,1.2596041111963083e-13
36564312793.36735,0.00047301515805440303,-1.9060659117726846e-25,0.0004764112054984002,0.0,5.269877044581094e-33,4.3885871732420414e-13,0.0,4.452623140231943e-13,0.00030431335757499437,-1.1231066020869122e-23,-1.1195594202803945e-32,1.3019511430150877e-13,0.00030668583066647089,0,0,1.2786015725586383e-13
36623312494.19749,0.000473882088633693,-1.9082014022123499e-25,0.0004772846150258119,0.0,5.228878327784051e-33,4.3971429602248457e-13,0.0,4.4613069009135297e-13,0.0003048471766131293,-1.1238322437681489e-23,-1.0925934185668816e-32,1.304313635576387e-13,0.00030722238175060135,0,0,1.280923553156647e-13
37164117785.69644,0.00048185054160692747,-1.9273059030627354e-25,0.00048531266664838965,0.0,4.8325640230926115e-33,4.475893760569349e-13,0.0,4.541235249402646e-13,0.0003097440832288163,-1.1303293237070291e-23,-8.324998214925363e-33,1.3259922419321185e-13,0.00031214735280839619,0,0,1.3022509009553056e-13
37578498628.22651,0.0004879789883456163,-1.9414613403782826e-25,0.00049148699812071,0.0,4.5117201940735504e-33,4.5365738302830635e-13,0.0,4.602822538567583e-13,0.0003135042539780744,-1.1349777451327172e-23,-6.067967222885426e-33,1.3426525342037502e-13,0.00031592934738158921,0,0,1.3186458184031146e-13
37703132613.681694,0.0004898255647703978,-1.9456489023226905e-25,0.0004933474071044747,0.0,4.413236487291043e-33,4.554873989802006e-13,0.0,4.62139631714529e-13,0.00031463735635111907,-1.136285545961502e-23,-5.323053963825676e-33,1.347676744364054e-13,0.00031706828271293465,0,0,1.3235860182790172e-13
38240362905.90627,0.0004978071644633947,-1.963233286012091e-25,0.0005013888420681286,0.0,3.979259086460071e-33,4.634083788147791e-13,0.0,4.701790783241633e-13,0.00031952628482630354,-1.1417206520321533e-23,-1.9765660915206204e-33,1.369362605557115e-13,0.00032198515144636326,0,0,1.3449287687518685e-13
38589323197.4485,0.0005030094841989593,-1.9742742357112932e-25,0.0005066301987573548,0.0,3.6926829922900315e-33,4.685800673003194e-13,0.0,4.754281621593964e-13,0.00032270883753490363,-1.1449525443258086e-23,3.868113127032668e-34,1.3834914683074707e-13,0.00032518548927194276,0,0,1.3588341008135971e-13
38775814570.49569,0.0005057953465407177,-1.9800526431172487e-25,0.0005094369772186145,0.0,3.53899518668224e-33,4.713523295831353e-13,0.0,4.782419328782692e-13,0.00032441248062962236,-1.1465564491595511e-23,1.720751247537476e-33,1.3910596130544373e-13,0.00032689793906686565,0,0,1.3662790159326411e-13
39309493496.01757,0.0005137901163768325,-1.9960913886295952e-25,0.0005174918182404668,0.0,3.1008081540382295e-33,4.793192653077661e-13,0.0,4.863282636856837e-13,0.0003292940919382997,-1.1508674005808695e-23,5.683922727093228e-33,1.4127562042693582e-13,0.00033180662570703927,0,0,1.3876366233126172e-13
39596797641.11084,0.0005181082487943092,-2.0044051195894022e-25,0.0005218424259611652,0.0,2.868287905378344e-33,4.836294059281524e-13,0.0,4.907030805770847e-13,0.0003319271017717013,-1.152966319607769e-23,7.92712379187886e-33,1.4244673464717342e-13,0.00033445424473861347,0,0,1.3991668207652363e-13
39841405551.542206,0.0005217914788698709,-2.0113248855657838e-25,0.0005255533708234363,0.0,2.6730613546101428e-33,4.87309200011146e-13,0.0,4.944381392555137e-13,0.0003341724112180076,-1.1545933603712914e-23,9.907527975619269e-33,1.4344601958341807e-13,0.000336711191572263,0,0,1.409001454313318e-13
40371556586.70911,0.0005297994384457017,-2.0257195659764477e-25,0.0005336216406625291,0.0,2.2641181544800368e-33,4.953221477157476e-13,0.0,5.025716282977556e-13,0.0003390467917639302,-1.1577618515527569e-23,1.433990868098181e-32,1.4561674601819599e-13,0.00034161161693919463,0,0,1.4303733722845339e-13
40600933062.36689,0.0005332748697883398,-2.0316812308840301e-25,0.0005371232696726681,0.0,2.0950672342703733e-33,4.98805041368036e-13,0.0,5.061070130000932e-13,0.00034115903681444413,-1.1589859007503915e-23,1.6311352602537795e-32,1.4655795698418875e-13,0.00034373560211185952,0,0,1.4396443800699468e-13
40899952431.79271,0.0005378139990619675,-2.0392330509500727e-25,0.0005416966334580375,0.0,1.8823419197286596e-33,5.033581224440676e-13,0.0,5.107287997239182e-13,0.00034391700555063006,-1.1603845403887325e-23,1.894412671112182e-32,1.4778764576488638e-13,0.00034650788215433186,0,0,1.4517522405026235e-13
41426598897.76283,0.0005458351642120211,-2.0518142696185608e-25,0.000549778354915478,0.0,1.5360960164384421e-33,5.114171382185722e-13,0.0,5.189097226475511e-13,0.0003487840585751113,-1.1624203325195451e-23,2.3696158855721027e-32,1.499593228487986e-13,0.00035139996763259473,0,0,1.4731379221687092e-13
41601740527.57129,0.0005485100571945003,-2.055790333246754e-25,0.0005524734591235745,0.0,1.4300336388384182e-33,5.141083007142834e-13,0.0,5.216416837596552e-13,0.00035040462943129513,-1.1630092141673534e-23,2.529788013257289e-32,1.50682753956328e-13,0.00035302954960862341,0,0,1.4802671812548987e-13
41951501776.35284,0.0005538629369289595,-2.063403577171444e-25,0.0005578668107456819,0.0,1.2337438106902673e-33,5.194992090617592e-13,0.0,5.271144663849233e-13,0.00035364636725537015,-1.163945556585792e-23,2.8543955539007924e-32,1.5213079105597317e-13,0.00035628785385604771,0,0,1.4945302804073124e-13
42474666840.11905,0.0005618973197895041,-2.0739328718849168e-25,0.0005659620066647154,0.0,9.836486685663959e-34,5.276043489960922e-13,0.0,5.353431004555476e-13,0.00035850574347578887,-1.1648887476435588e-23,3.346710233049464e-32,1.5430314904373363e-13,0.00036117152137260788,0,0,1.5159291782649037e-13
42599231066.40535,0.0005638155717393712,-2.0762675010524047e-25,0.000567894791204407,0.0,9.333178727902307e-34,5.295421051141174e-13,0.0,5.373104628261311e-13,0.00035966386307469833,-1.1650648731364691e-23,3.464508876990622e-32,1.548210656781394e-13,0.00036233607529146197,0,0,1.5210356274433091e-13
42996099842.50857,0.0005699383149179898,-2.0833257111726513e-25,0.0005740639483939741,0.0,7.941739561479164e-34,5.357325720440705e-13,0.0,5.435956945828549e-13,0.000363360562963887,-1.165331555548465e-23,3.841972843059764e-32,1.5647538683371194e-13,0.00036605095079489429,0,0,1.5373344787089096e-13
43515806517.918106,0.0005779859239901953,-2.0914974266645183e-25,0.0005821726416601005,0.0,6.736830395168479e-34,5.438838922281579e-13,0.0,5.518723186947232e-13,0.00036821169365164016,-1.1652488727118522e-23,4.3371970800495305e-32,1.5864802379736447e-13,0.00037092612279905911,0,0,1.5587460446264771e-13
43593415671.991974,0.0005791910147913414,-2.0925914973495606e-25,0.0005833868885880604,0.0,6.63181898436122e-34,5.451061503693956e-13,0.0,5.531134276477288e-13,0.0003689367179230435,-1.1652117714099643e-23,4.4111360902431147e-32,1.5897283226415824e-13,0.00037165516702876769,0,0,1.5619501222369861e-13
44033792581.76155,0.0005860401482372885,-2.098355238320043e-25,0.0005902880921950784,0.0,6.30539284754557e-34,5.520583235708523e-13,0.0,5.601730429241649e-13,0.00037305892197248344,-1.1646653229072702e-23,4.8287043146525437e-32,1.6082091590703354e-13,0.00037579701812375958,0,0,1.5801637388238248e-13
44550063730.5289,0.0005941009901272452,-2.1036813491497194e-25,0.0005984103057361674,0.0,6.577001720398645e-34,5.602564218543554e-13,0.0,5.684979376098634e-13,0.00037790175252737086,-1.163616852477501e-23,5.313479724907958e-32,1.62993747370677e-13,0.00038066361756911114,0,0,1.6015874240253442e-13
44584305301.02119,0.0005946371007336134,-2.1039460003671404e-25,0.0005989505021754122,0.0,6.619038875588199e-34,5.608024377743781e-13,0.0,5.690523802225086e-13,0.00037822317092209805,-1.1635386801904102e-23,5.345507891805035e-32,1.6313799382892348e-13,0.00038098681245644857,0,0,1.6030110696015699e-13
45064625641.850555,0.0006021684581936926,-2.106827475856653e-25,0.0006065392880259367,0.0,7.377217885332703e-34,5.684787862134497e-13,0.0,5.76847073296809e-13,0.00038274128577863586,-1.1620801493188652e-23,5.78727154371706e-32,1.6516717909237014e-13,0.00038552590199574687,0,0,1.6230169628730647e-13
45571910873.86878,0.0006101547019304374,-2.10710861593022e-25,0.000614586513222304,0.0,8.63400960853935e-34,5.766356291611171e-13,0.0,5.851293396396046e-13,0.0003875231958260468,-1.1601638484499545e-23,6.243462520465715e-32,1.6731649048697022e-13,0.00039033099894087445,0,0,1.6442188737536502e-13
45577483974.561485,0.0006102425623210613,-2.107099888034722e-25,0.0006146750448123028,0.0,8.649447636399683e-34,5.767254305666874e-13,0.0,5.85220520736944e-13,0.00038757584365084686,-1.160138763705103e-23,6.248332785515464e-32,1.6734017227848364e-13,0.00039038385232393534,0,0,1.6444522179263357e-13
46088644368.75947,0.0006183233118656289,-2.103899105906791e-25,0.0006228175818484723,0.0,1.03371499205305e-33,5.849963686158117e-13,0.0,5.936183508897105e-13,0.000392407492361511,-1.1577413793621722e-23,6.690836318098585e-32,1.6951397826919764e-13,0.00039523744972624967,0,0,1.665893052220992e-13
46556243274.72073,0.0006257451576046912,-2.0974253905108245e-25,0.0006302962489800545,0.0,1.2206418849338848e-33,5.926084720337298e-13,0.0,6.013470361461054e-13,0.0003968367632382601,-1.155234606570676e-23,7.080838215017364e-32,1.7150826235284642e-13,0.0003996877145594952,0,0,1.6855739419930051e-13
46598112445.871704,0.0006264107156596847,-2.0967187212177943e-25,0.0006309669048930186,0.0,1.2383783684662383e-33,5.932916140626047e-13,0.0,6.020406349227318e-13,0.0003972341835020305,-1.1549840835296387e-23,7.11427969705599e-32,1.7168733296575348e-13,0.00040008667578084021,0,0,1.6873393297196067e-13
47105893808.71205,0.0006345047820158507,-2.0851442045358856e-25,0.0006391230197098196,0.0,1.473280787572462e-33,6.016111806088092e-13,0.0,6.104874442123675e-13,0.0004020573763328791,-1.151844971428193e-23,7.513040539336292e-32,1.738611163773617e-13,0.00040493151163136328,0,0,1.7087909128846429e-13
47537313351.68711,0.0006414085141512968,-2.071498058352662e-25,0.0006460797364160692,0.0,1.6933796256381793e-33,6.087212860497765e-13,0.0,6.177062043882519e-13,0.0004061638406516379,-1.1489269732840727e-23,7.833473214249269e-32,1.7571324954108727e-13,0.00040905694794408139,0,0,1.7270766842810771e-13
47611994041.54718,0.0006426055187315181,-2.068851722314764e-25,0.0006472859320681321,0.0,1.732768144065588e-33,6.099550819562054e-13,0.0,6.189588503443965e-13,0.0004068760924334548,-1.1483835538944865e-23,7.885626283699514e-32,1.760347192720537e-13,0.00040977193849301092,0,0,1.7302476641397769e-13
48116418710.15405,0.0006507129330931256,-2.0476069636531625e-25,0.0006554556477425376,0.0,2.0111863326387318e-33,6.183233318065454e-13,0.0,6.274549251145763e-13,0.0004116907690856046,-1.1446160813855782e-23,8.228006136750814e-32,1.7820839741444044e-13,0.00041460793768412717,0,0,1.7517094459642171e-13
48515131916.924484,0.0006571455580063011,-2.0270769301429503e-25,0.000661937757154787,0.0,2.2417503691671313e-33,6.249755488500191e-13,0.0,6.342087570274884e-13,0.00041550439248871256,-1.1414452658877032e-23,8.477205756951066e-32,1.799313921662275e-13,0.00041843868610642946,0,0,1.7687275069363772e-13
48619173361.88283,0.000658827031880501,-2.0212639766873614e-25,0.0006636321725129787,0.0,2.3028812479849322e-33,6.267159438615853e-13,0.0,6.359757405292944e-13,0.00041650140021779733,-1.1405765553693882e-23,8.536773669567185e-32,1.8038213574778494e-13,0.00041943949062403762,0,0,1.7731761208894233e-13
49120263525.71951,0.0006669478213711765,-1.9897640145531923e-25,0.0006718155121647942,0.0,2.6021987847981735e-33,6.351329318231032e-13,0.0,6.445213688062248e-13,0.0004213074989397145,-1.1363076697242109e-23,8.810334994728258e-32,1.8255562643312596e-13,0.00042426657883095628,0,0,1.7946475514960764e-13
49489709746.75849,0.0006729570766452897,-1.9631198437056122e-25,0.0006778711009351024,0.0,2.8250854033118934e-33,6.41372755918438e-13,0.0,6.50856636110415e-13,0.0004248583801414338,-1.133021713717191e-23,8.98787408191443e-32,1.8416263034281576e-13,0.00042783291628198671,0,0,1.8105268179550343e-13
49619694712.342896,0.0006750753073445908,-1.9531343908548081e-25,0.0006800056724886542,0.0,2.9034848377711827e-33,6.435743093928435e-13,0.0,6.53091882374879e-13,0.00042610993363786985,-1.1318294844690725e-23,9.042603163430824e-32,1.847293879976664e-13,0.0004290891839199188,0,0,1.8161236004109375e-13
50117472414.1895,0.0006832094950863972,-1.9114873445765933e-25,0.0006882026592806432,0.0,3.201085301597967e-33,6.520400902725864e-13,0.0,6.616873538773133e-13,0.00043090739128615085,-1.1271991318822092e-23,9.235108893205001e-32,1.8690260953865964e-13,0.00043390728760086828,0,0,1.8376041303042354e-13
50461057581.79611,0.0006888438585327501,-1.8798026875558397e-25,0.0006938805656874716,0.0,3.401897317671278e-33,6.579144207604638e-13,0.0,6.676518135113634e-13,0.000434225762010537,-1.123916074852031e-23,9.34131642792887e-32,1.8840690418538628e-13,0.00043723962591324839,0,0,1.852475026974915e-13
50613602105.50975,0.0006913503893926085,-1.8650189143768698e-25,0.0006964064783422043,0.0,3.489346070971254e-33,6.605302881640773e-13,0.0,6.703078561686941e-13,0.0004357015166289952,-1.1224343971266873e-23,9.378476206497291e-32,1.890762826781725e-13,0.00043872087167673278,0,0,1.8590890038869197e-13
51108089242.43236,0.0006994979945738545,-1.8140078222000688e-25,0.0007046171354802009,0.0,3.762613040585025e-33,6.690449167690939e-13,0.0,6.789534623179878e-13,0.00044049028796253205,-1.1175948551532472e-23,9.477804236082836e-32,1.9124916559796885e-13,0.00044352991804165617,0,0,1.8805780839083426e-13
51429186127.04733,0.0007048068678858352,-1.7785084447254604e-25,0.0007099671341877375,0.0,3.929743885816375e-33,6.746023483895365e-13,0.0,6.845965709519451e-13,0.00044360649354468557,-1.1144152560335189e-23,9.513371033784581e-32,1.926641538084747e-13,0.00044665880259839302,0,0,1.894572545137393e-13
51600939263.02018,0.0007076523144594767,-1.758814366147075e-25,0.0007128346365068682,0.0,4.0152321051320615e-33,6.775839897893827e-13,0.0,6.876242456085327e-13,0.0004452759704190665,-1.1127076748956731e-23,9.520234333395192e-32,1.9342262749500361e-13,0.0004483344086792172,0,0,1.902071233153879e-13
52092157587.33415,0.0007158133524017362,-1.6998793225408238e-25,0.0007210589872398798,0.0,4.241549159306264e-33,6.861475209267227e-13,0.0,6.963202795387505e-13,0.0004500562487565225,-1.1078256600926684e-23,9.504173388170775e-32,1.9559530972948422e-13,0.00045313432566079846,0,0,1.9235683144428767e-13
52394106052.046104,0.000720846937795845,-1.6618918718404156e-25,0.0007261316643215008,0.0,4.36523588054468e-33,6.914381576730404e-13,0.0,7.016930137041176e-13,0.00045300052909275947,-1.1048400588661225e-23,9.449145817467131e-32,1.9693453623275735e-13,0.00045609043404152189,0,0,1.9368197849516004e-13
52581749617.48919,0.0007239811112798661,-1.6377228571278052e-25,0.0007292901935022949,0.0,4.4359100978007056e-33,6.947355238828671e-13,0.0,7.050416378227026e-13,0.0004548331178453986,-1.1030044604535235e-23,9.392407549413222e-32,1.9776861324048112e-13,0.00045792965114394479,0,0,1.9450691906266335e-13
53069720737.71532,0.0007321555935041903,-1.5729434453534198e-25,0.0007375282611226013,0.0,4.592660815308596e-33,7.033480123595698e-13,0.0,7.137883943907795e-13,0.00045960479720555717,-1.0982934759829304e-23,9.200074767287137e-32,1.9994143646103588e-13,0.00046272036737083911,0,0,1.9665737245866068e-13
53355827990.96183,0.0007369645716558052,-1.533888599407332e-25,0.0007423746884885486,0.0,4.66451904740341e-33,7.084229677342312e-13,0.0,7.189427463227684e-13,0.00046240783961163615,-1.0955982598069277e-23,9.048729267508688e-32,2.0121876414903246e-13,0.00046553450800438176,0,0,1.979217160160763e-13
53556076314.41833,0.0007403368010202127,-1.5062168016514424e-25,0.0007457731959347374,0.0,4.7061472065236306e-33,7.119850000586104e-13,0.0,7.225606233903611e-13,0.00046437280150924304,-1.0937624175450807e-23,8.921485731273633e-32,2.0211473126642508e-13,0.00046750645666684086,0,0,1.9880817792328458e-13
54040821696.23516,0.0007485247353125988,-1.4382948176883718e-25,0.0007540250037780362,0.0,4.7707151661389336e-33,7.206465006817334e-13,0.0,7.313583991863858e-13,0.00046913578275490747,-1.089442423963358e-23,8.571838487670951e-32,2.042876398385353e-13,0.00047228790143903296,0,0,2.0095932175023451e-13
54314362542.71959,0.0007531605603154196,-1.3996460694524635e-25,0.0007586970370860457,0.0,4.782762128547355e-33,7.255583636535577e-13,0.0,7.363478614338196e-13,0.0004718284068706024,-1.0871089947074906e-23,8.343560538630447e-32,2.0551689852338582e-13,0.00047499101225971502,0,0,2.0217650856113908e-13
