t_over_M,linear_h20_real_over_nu_M_over_R,linear_h20_imag_over_nu_M_over_R,delta_hD20_real_over_nu_M_over_R,delta_hD20_imag_over_nu_M_over_R,delta_hS20_real_over_nu_M_over_R,delta_hS20_imag_over_nu_M_over_R,nonlinear_null_total_h20_real_over_nu_M_over_R,nonlinear_null_total_h20_imag_over_nu_M_over_R,total_h20_real_over_nu_M_over_R,total_h20_imag_over_nu_M_over_R,linear_h30_real_over_nu_M_over_R,linear_h30_imag_over_nu_M_over_R,delta_hD30_real_over_nu_M_over_R,delta_hD30_imag_over_nu_M_over_R,delta_hS30_real_over_nu_M_over_R,delta_hS30_imag_over_nu_M_over_R,nonlinear_null_total_h30_real_over_nu_M_over_R,nonlinear_null_total_h30_imag_over_nu_M_over_R,total_h30_real_over_nu_M_over_R,total_h30_imag_over_nu_M_over_R
1520.5,0.10452018402497189,-9.84750800428133e-06,-2.7539533152007146e-06,-2.649880085545998e-24,-1.5090046300262871e-33,-3.215731259881269e-14,-2.7539533152007146e-06,-3.215731260146257e-14,0.10451743007165669,-9.847508036438643e-06,-0.005578427719218865,1.8260904223422678e-08,5.892640701159206e-09,-4.902612499560271e-24,5.461376491482396e-31,-1.8090496208033915e-14,5.892640701159206e-09,-1.8090496212936528e-14,-0.0055784218265781645,1.8260886132926466e-08
1521.0,0.1045200412813157,-9.85632313265511e-06,-2.753953315200865e-06,-2.649880085545482e-24,2.1394770566208927e-33,-5.99165797798914e-15,-2.753953315200865e-06,-5.99165798063902e-15,0.1045172873280005,-9.856323138646768e-06,-0.005578397180633442,-3.544140448567129e-09,5.892640701187361e-09,-4.902612499561912e-24,5.46970267181797e-32,-1.940428457340954e-14,5.892640701187361e-09,-1.9404284578312153e-14,-0.005578391287992741,-3.5441598528517075e-09
1521.5,0.10451987326242204,-9.85425071770539e-06,-2.753953315201073e-06,-2.6498800855447756e-24,4.348287591239726e-33,1.8229298397539166e-14,-2.753953315201073e-06,1.8229298394889284e-14,0.10451711930910684,-9.854250699476092e-06,-0.005578370933466614,-2.5055952919015786e-08,5.8926407012172706e-09,-4.902612499563463e-24,2.7545975104427987e-31,-1.8862418785532914e-14,5.8926407012172706e-09,-1.8862418790435527e-14,-0.005578365040825913,-2.5055971781434577e-08
1522.0,0.10451968194379159,-9.842768162465418e-06,-2.753953315201344e-06,-2.6498800855455312e-24,-4.270017798299829e-33,3.7859687654420966e-14,-2.753953315201344e-06,3.785968765177109e-14,0.10451692799047639,-9.84276812460573e-06,-0.005578350246159977,-4.415436662510205e-08,5.892640701245423e-09,-4.902612499563619e-24,-1.718638252612949e-31,-1.639497217513176e-14,5.892640701245423e-09,-1.6394972180034373e-14,-0.005578344353519276,-4.415438302007423e-08
1522.5,0.10451947081058745,-9.824303785337454e-06,-2.7539533152016747e-06,-2.6498800855474366e-24,3.1452747107776824e-33,5.098528481240414e-14,-2.7539533152016747e-06,5.098528480975426e-14,0.10451671685727225,-9.82430373435217e-06,-0.005578335681804956,-5.8903078545041905e-08,5.8926407012682844e-09,-4.9026124995635855e-24,5.7580683105311824e-33,-1.2181992223386205e-14,5.8926407012682844e-09,-1.2181992228288818e-14,-0.005578329789164255,-5.890309072703413e-08
1523.0,0.1045192445257836,-9.801850491063246e-06,-2.753953315202053e-06,-2.6498800855494588e-24,1.0153502666809508e-33,5.661702817184078e-14,-2.753953315202053e-06,5.66170281691909e-14,0.1045164905724684,-9.801850434446217e-06,-0.005578327086797649,-6.780175034284443e-08,5.892640701283218e-09,-4.902612499563749e-24,-1.9875412136801615e-31,-6.6416295928439854e-15,5.892640701283218e-09,-6.641629597746598e-15,-0.005578321194156948,-6.780175698447402e-08
1523.5,0.10451900854474747,-9.778537017847075e-06,-2.7539533152024603e-06,-2.6498800855536186e-24,-3.126169485729361e-33,5.4771097976570535e-14,-2.7539533152024603e-06,5.477109797392066e-14,0.10451625459143227,-9.778536963075976e-06,-0.005578323663389146,-6.997921527494844e-08,5.892640701289241e-09,-4.9026124995637375e-24,2.1041816940880742e-31,-3.8064125551767e-16,5.892640701289241e-09,-3.806412604202825e-16,-0.005578317770748445,-6.997921565558969e-08
1524.0,0.10451876871177265,-9.75721241651753e-06,-2.7539533152028754e-06,-2.6498800855567164e-24,-5.122696318158056e-32,4.642711941880577e-14,-2.7539533152028754e-06,4.642711941615589e-14,0.10451601475845745,-9.75721237009041e-06,-0.00557832410849223,-6.530063048008471e-08,5.8926407012873774e-09,-4.902612499563847e-24,-3.361441087735706e-31,5.8858860954966856e-15,5.8926407012873774e-09,5.885886090594073e-15,-0.005578318215851529,-6.530062459419862e-08
1524.5,0.10451853086991285,-9.740094795523263e-06,-2.7539533152032764e-06,-2.6498800855564144e-24,1.0106972199353112e-32,3.336970045048829e-14,-2.7539533152032764e-06,3.336970044783841e-14,0.10451577691659765,-9.740094762153563e-06,-0.0055783267955469805,-5.437622982082651e-08,5.892640701280443e-09,-4.902612499564881e-24,-4.083150208399779e-31,1.1432660682624648e-14,5.892640701280443e-09,1.1432660677722035e-14,-0.00557832090290628,-5.437621838816583e-08
1525.0,0.10451830051041863,-9.728524859224305e-06,-2.753953315203647e-06,-2.6498800855554876e-24,2.4345911538592376e-32,1.793186292691848e-14,-2.753953315203647e-06,1.7931862924268597e-14,0.10451554655710343,-9.728524841292441e-06,-0.005578329974684716,-3.847510446927747e-08,5.892640701272248e-09,-4.902612499565582e-24,5.290686713115199e-31,1.562342537921686e-14,5.892640701272248e-09,1.5623425374314246e-14,-0.005578324082044015,-3.847508884585209e-08
1525.5,0.10451808248184755,-9.722849960595165e-06,-2.7539533152039752e-06,-2.649880085555754e-24,1.4113676855656319e-31,2.670650229255556e-15,-2.7539533152039752e-06,2.670650226605676e-15,0.10451532852853235,-9.722849957924514e-06,-0.0055783319683607195,-1.936148741386954e-08,5.892640701266465e-09,-4.9026124995652635e-24,2.238978301267715e-31,1.799451584456238e-14,5.892640701266465e-09,1.7994515839659766e-14,-0.005578326075720019,-1.9361469419353698e-08
1526.0,0.10451788077014185,-9.72244730073138e-06,-2.753953315204255e-06,-2.6498800855555012e-24,-1.1183120222518479e-31,-9.985828335396957e-15,-2.753953315204255e-06,-9.985828338046837e-15,0.10451512681682665,-9.722447310717208e-06,-0.00557833134398568,9.19157063612383e-10,5.8926407012655796e-09,-4.9026124995647705e-24,-2.367279131930926e-31,1.8310016469301203e-14,5.8926407012655796e-09,1.831001646439859e-14,-0.005578325451344979,9.191753736288474e-10
1526.5,0.10451769835276421,-9.725877574822198e-06,-2.753953315204486e-06,-2.6498800855545818e-24,1.8436542171630133e-33,-1.8075533800957765e-14,-2.753953315204486e-06,-1.8075533803607647e-14,0.10451494439944901,-9.725877592897732e-06,-0.0055783270504546545,2.0272834574367078e-08,5.892640701270341e-09,-4.902612499565037e-24,-1.7937341130044962e-32,1.658222495148938e-14,5.892640701270341e-09,1.6582224946586768e-14,-0.0055783211578139535,2.0272851156592024e-08
1527.0,0.10451753712421277,-9.73114478513247e-06,-2.75395331520467e-06,-2.6498800855537203e-24,-3.089407334950898e-32,-2.0379482778870028e-14,-2.75395331520467e-06,-2.037948278151991e-14,0.10451478317089757,-9.731144805511952e-06,-0.005578318510581674,3.677854557948383e-08,5.892640701279871e-09,-4.90261249956583e-24,-6.350946584611349e-33,1.305779555544269e-14,5.892640701279871e-09,1.3057795550540077e-14,-0.005578312617940973,3.6778558637279385e-08
1527.5,0.10451739788459921,-9.736025724049399e-06,-2.7539533152048113e-06,-2.649880085552656e-24,1.0678896355638345e-32,-1.660011131993757e-14,-2.7539533152048113e-06,-1.6600111322587453e-14,0.10451464393128401,-9.73602574064951e-06,-0.005578305665462483,4.8874361499974886e-08,5.8926407012923264e-09,-4.902612499566066e-24,-1.5150135314527752e-31,8.175414139163822e-15,5.8926407012923264e-09,8.175414134261209e-15,-0.005578299772821782,4.887436967538902e-08
1528.0,0.10451728037833258,-9.738425036605325e-06,-2.7539533152049163e-06,-2.649880085552011e-24,-1.2237512941032048e-32,-7.414209743645479e-15,-2.7539533152049163e-06,-7.414209746295359e-15,0.10451452642501738,-9.738425044019535e-06,-0.005578288969652827,5.5491924922128e-08,5.892640701305727e-09,-4.902612499566305e-24,-2.88981936295416e-33,2.50399777888781e-15,5.892640701305727e-09,2.5039977739851976e-15,-0.005578283077012126,5.549192742612577e-08
1528.5,0.10451718336956438,-9.736709569158411e-06,-2.7539533152049917e-06,-2.649880085551944e-24,-3.6652757957622365e-32,5.610068200187825e-15,-2.7539533152049917e-06,5.610068197537945e-15,0.10451442941624918,-9.736709563548342e-06,-0.005578269338406685,5.613176993883324e-08,5.8926407013185936e-09,-4.902612499566443e-24,-1.4150808784984103e-32,-3.3288905236440284e-15,5.8926407013185936e-09,-3.3288905285466408e-15,-0.005578263445765984,5.613176660994271e-08
1529.0,0.10451710474254457,-9.729978924717317e-06,-2.7539533152050438e-06,-2.6498800855523873e-24,1.3953932522349064e-31,2.0224215174240756e-14,-2.7539533152050438e-06,2.0224215171590875e-14,0.10451435078922937,-9.729978904493102e-06,-0.005578248050656475,5.087922245940613e-08,5.892640701330164e-09,-4.902612499566508e-24,4.966803844739576e-32,-8.709394925620833e-15,5.892640701330164e-09,-8.709394930523446e-15,-0.005578242158015774,5.08792137500112e-08
1529.5,0.10451704161617603,-9.718237154105955e-06,-2.7539533152050794e-06,-2.6498800855530466e-24,2.1801835119254612e-32,3.381248683641097e-14,-2.7539533152050794e-06,3.381248683376109e-14,0.10451428766286083,-9.718237120293468e-06,-0.005578226614212142,4.036605187791604e-08,5.8926407013402285e-09,-4.902612499566373e-24,1.6502908507465346e-31,-1.3102841601290425e-14,5.8926407013402285e-09,-1.3102841606193038e-14,-0.005578220721571441,4.036603877507443e-08
1530.0,0.10451699046580233,-9.702442518135304e-06,-2.753953315205104e-06,-2.6498800855535378e-24,5.536786663640866e-32,4.3765659487203535e-14,-2.753953315205104e-06,4.3765659484553657e-14,0.10451423651248713,-9.702442474369645e-06,-0.005578206603091362,2.568629899968658e-08,5.892640701348776e-09,-4.902612499566338e-24,6.178944092394058e-31,-1.6106535331075887e-14,5.892640701348776e-09,-1.61065353359785e-14,-0.00557820071045066,2.5686282893151244e-08
1530.5,0.10451694725086084,-9.684427045675986e-06,-2.753953315205122e-06,-2.649880085554089e-24,-5.216650884565043e-33,4.786364073683712e-14,-2.753953315205122e-06,4.786364073418724e-14,0.10451419329754565,-9.684426997812345e-06,-0.005578189480939969,8.27614742655771e-09,5.892640701355727e-09,-4.902612499566338e-24,2.676598888439071e-31,-1.7485764650219903e-14,5.892640701355727e-09,-1.7485764655122516e-14,-0.005578183588299267,8.276129940793055e-09
1531.0,0.10451690755000854,-9.666693488823846e-06,-2.753953315205137e-06,-2.649880085554393e-24,5.354085245396516e-33,4.461253618880575e-14,-2.753953315205137e-06,4.461253618615587e-14,0.10451415359669335,-9.66669344421131e-06,-0.005578176428432569,-1.0231678059381515e-08,5.892640701360877e-09,-4.902612499566377e-24,2.0833754877128704e-31,-1.7190000330852458e-14,5.892640701360877e-09,-1.719000033575507e-14,-0.005578170535791867,-1.0231695249381851e-08
1531.5,0.10451686670679068,-9.652112447029737e-06,-2.75395331520515e-06,-2.6498800855544198e-24,-5.365271046513517e-32,3.3487597453772995e-14,-2.75395331520515e-06,3.3487597451123117e-14,0.10451411275347548,-9.65211241354214e-06,-0.005578168195222585,-2.8167516033820658e-08,5.892640701364002e-09,-4.9026124995665874e-24,3.465009896425074e-32,-1.5347467186129257e-14,5.892640701364002e-09,-1.534746719103187e-14,-0.005578162302581883,-2.816753138128785e-08
1532.0,0.10451681999072898,-9.64355513352437e-06,-2.7539533152051628e-06,-2.649880085554492e-24,2.4641734378050256e-32,1.5046603920887543e-14,-2.7539533152051628e-06,1.504660391823766e-14,0.10451406603741378,-9.643555118477767e-06,-0.0055781649969749636,-4.3985162309504236e-08,5.8926407013649976e-09,-4.9026124995667365e-24,9.910003492080742e-32,-1.2238536058882609e-14,5.8926407013649976e-09,-1.2238536063785221e-14,-0.005578159104334262,-4.39851745480403e-08
1532.5,0.10451676277750965,-9.643505992709689e-06,-2.75395331520518e-06,-2.6498800855545307e-24,1.5882697435614438e-31,-9.103530668214655e-15,-2.75395331520518e-06,-9.103530670864535e-15,0.10451400882419445,-9.64350600181322e-06,-0.005578166474064823,-5.640812947218122e-08,5.892640701363951e-09,-4.902612499566611e-24,-2.303874436673787e-31,-8.251728068439069e-15,5.892640701363951e-09,-8.251728073341682e-15,-0.005578160581424121,-5.6408137723909295e-08
1533.0,0.10451669074752547,-9.653703082781323e-06,-2.753953315205211e-06,-2.649880085554049e-24,-2.3767516257694e-33,-3.6483222746240884e-14,-2.753953315205211e-06,-3.648322274889076e-14,0.10451393679421027,-9.653703119264547e-06,-0.005578171720966763,-6.454636048715788e-08,5.892640701361126e-09,-4.902612499566275e-24,-2.0471556788067462e-32,-3.829448429908626e-15,5.892640701361126e-09,-3.8294484348112384e-15,-0.005578165828326061,-6.454636431660632e-08
1533.5,0.10451660009764036,-9.6748520900386e-06,-2.7539533152052674e-06,-2.649880085553717e-24,-6.824663721172389e-32,-6.403586926305263e-14,-2.7539533152052674e-06,-6.40358692657025e-14,0.10451384614432516,-9.674852154074468e-06,-0.005578179385719598,-6.796945391425186e-08,5.892640701356963e-09,-4.902612499566209e-24,-3.111668003620103e-31,5.875754599539248e-16,5.892640701356963e-09,5.8757545505131235e-16,-0.005578173493078896,-6.796945332667641e-08
1534.0,0.1045164877566459,-9.706452178431801e-06,-2.753953315205363e-06,-2.6498800855558524e-24,-6.442066182140198e-32,-8.850229928871251e-14,-2.753953315205363e-06,-8.850229929136239e-14,0.1045137338033307,-9.7064522669341e-06,-0.005578187828291154,-6.672628065688101e-08,5.892640701352118e-09,-4.902612499566438e-24,1.0931578364341951e-31,4.608485103779119e-15,5.892640701352118e-09,4.608485098876506e-15,-0.005578181935650452,-6.672627604839591e-08
1534.5,0.1045163515894607,-9.746759150988313e-06,-2.7539533152055135e-06,-2.6498800855570114e-24,-1.9428781278978437e-33,-1.0682316199821868e-13,-2.7539533152055135e-06,-1.0682316200086856e-13,0.1045135976361455,-9.746759257811475e-06,-0.005578195316840308,-6.130731166123764e-08,5.892640701347546e-09,-4.902612499566563e-24,-4.764781497293132e-32,7.926601302085586e-15,5.892640701347546e-09,7.926601297182973e-15,-0.005578189424199606,-6.130730373463634e-08
1535.0,0.10451619057165443,-9.792895217046113e-06,-2.753953315205728e-06,-2.649880085551726e-24,1.9277480222547375e-32,-1.1651579822943178e-13,-2.753953315205728e-06,-1.1651579823208167e-13,0.10451343661833921,-9.792895333561912e-06,-0.005578200234165685,-5.255455786041304e-08,5.8926407013445604e-09,-4.902612499566352e-24,1.0907912537185321e-31,1.0336847029976995e-14,5.8926407013445604e-09,1.0336847025074382e-14,-0.0055781943415249835,-5.2554547523566014e-08
1535.5,0.10451600491592336,-9.84109701437745e-06,-2.753953315206013e-06,-2.6498800855458423e-24,5.80499937141601e-32,-1.159773240999019e-13,-2.753953315206013e-06,-1.159773241025518e-13,0.10451325096260815,-9.841097130354776e-06,-0.005578201265071104,-4.153289501511101e-08,5.892640701344826e-09,-4.902612499565962e-24,2.2279157596671547e-33,1.1737549789002214e-14,5.892640701344826e-09,1.1737549784099601e-14,-0.005578195372430402,-4.1532883277561227e-08
1536.0,0.10451579613405892,-9.887076541899645e-06,-2.753953315206367e-06,-2.6498800855451488e-24,2.632515122384025e-33,-1.0467731163090015e-13,-2.753953315206367e-06,-1.0467731163355003e-13,0.10451304218074371,-9.887076646576956e-06,-0.005578197539185612,-2.9383219662189493e-08,5.892640701350213e-09,-4.902612499565153e-24,-6.009209575279278e-32,1.2121528661479722e-14,5.892640701350213e-09,1.212152865657711e-14,-0.00557819164654491,-2.9383207540660835e-08
1536.5,0.10451556702161009,-9.926455455739475e-06,-2.753953315206781e-06,-2.6498800855474832e-24,1.8804163679414768e-32,-8.321943563638941e-14,-2.753953315206781e-06,-8.321943563903929e-14,0.10451281306829488,-9.92645553895891e-06,-0.005578188711667314,-1.7180565489586033e-08,5.892640701362505e-09,-4.9026124995658035e-24,-1.099283834401302e-31,1.1562617241723872e-14,5.892640701362505e-09,1.1562617236821259e-14,-0.005578182819026612,-1.7180553926968796e-08
1537.0,0.10451532155905437,-9.955223593878515e-06,-2.7539533152072427e-06,-2.649880085550215e-24,7.181561651026677e-32,-5.3269436153343936e-14,-2.7539533152072427e-06,-5.3269436155993814e-14,0.10451256760573915,-9.955223647147951e-06,-0.005578174974533422,-5.818412654456928e-09,5.892640701382942e-09,-4.9026124995670076e-24,3.453176982846759e-32,1.0202085560465572e-14,5.892640701382942e-09,1.0202085555562959e-14,-0.00557816908189272,-5.818402452371373e-09
1537.5,0.10451506473156537,-9.970169012763624e-06,-2.7539533152077352e-06,-2.649880085552547e-24,-3.176182034525209e-32,-1.7364070088920026e-14,-2.7539533152077352e-06,-1.7364070091569908e-14,0.10451231077825016,-9.970169030127695e-06,-0.005578157002193129,4.06558015118158e-09,5.892640701411699e-09,-4.902612499567856e-24,-4.411766242206729e-32,8.236095377866743e-15,5.892640701411699e-09,8.23609537296413e-15,-0.005578151109552427,4.065588387276953e-09
1538.0,0.10451480227690076,-9.969229723585937e-06,-2.7539533152082405e-06,-2.6498800855538978e-24,-1.8639920373757423e-33,2.1370313978031667e-14,-2.7539533152082405e-06,2.1370313975381786e-14,0.10451204832358554,-9.969229702215623e-06,-0.005578135844135549,1.2116074989436051e-08,5.892640701447519e-09,-4.902612499569291e-24,5.784260957774849e-32,5.90234053148335e-15,5.892640701447519e-09,5.902340526580737e-15,-0.005578129951494848,1.2116080891776577e-08
1538.5,0.10451454037715874,-9.95172635013565e-06,-2.75395331520874e-06,-2.64988008555348e-24,-3.993916481472474e-33,5.955208813175774e-14,-2.75395331520874e-06,5.955208812910787e-14,0.10451178642384353,-9.951726290583563e-06,-0.005578112783864849,1.824215055152168e-08,5.892640701487674e-09,-4.9026124995700735e-24,-2.946796074428912e-31,3.4626198945952566e-15,5.892640701487674e-09,3.4626198896926443e-15,-0.005578106891224148,1.824215401414157e-08
1539.0,0.1045142853155788,-9.918448943053992e-06,-2.753953315209215e-06,-2.6498800855506795e-24,8.825073228368968e-33,9.389088610287812e-14,-2.753953315209215e-06,9.389088610022825e-14,0.10451153136226358,-9.918448849163106e-06,-0.005578089185308613,2.2566329828648674e-08,5.892640701528426e-09,-4.902612499569501e-24,-2.2699534177492838e-31,1.1787433210185451e-15,5.892640701528426e-09,1.1787433161159326e-15,-0.005578083292667911,2.256633100739199e-08
1539.5,0.10451404312282352,-9.871588421984587e-06,-2.7539533152096508e-06,-2.6498800855561573e-24,-4.296364519939046e-32,1.2150780505587987e-13,-2.7539533152096508e-06,1.2150780505322998e-13,0.1045112891695083,-9.871588300476782e-06,-0.005578066346466429,2.5356173956173934e-08,5.8926407015658635e-09,-4.902612499569397e-24,-1.4450021261144104e-31,-7.179953635895869e-16,5.8926407015658635e-09,-7.179953684921993e-16,-0.005578060453825727,2.5356173238178565e-08
1540.0,0.1045138192366983,-9.814521430260431e-06,-2.7539533152100336e-06,-2.6498800855673105e-24,-1.6576247919747614e-32,1.4019732568538582e-13,-2.7539533152100336e-06,1.4019732568273593e-13,0.10451106528338308,-9.814521290063105e-06,-0.00557804537600324,2.695416546482244e-08,5.8926407015968695e-09,-4.902612499569952e-24,-1.6414284915144424e-31,-2.0593605412240127e-15,5.8926407015968695e-09,-2.059360546126625e-15,-0.005578039483362538,2.6954163405461894e-08
1540.5,0.10451361819700859,-9.751474390799764e-06,-2.7539533152103542e-06,-2.6498800855722667e-24,-1.6536804874486563e-32,1.4860866788933647e-13,-2.7539533152103542e-06,1.4860866788668658e-13,0.10451086424369338,-9.751474242191096e-06,-0.005578027102959763,2.771808708652932e-08,5.892640701619844e-09,-4.902612499569895e-24,-3.5933230530399296e-32,-2.766958006971659e-15,5.892640701619844e-09,-2.7669580118742715e-15,-0.0055780212103190615,2.7718084319571308e-08
1541.0,0.10451344339464276,-9.687106238501914e-06,-2.753953315210608e-06,-2.649880085575083e-24,-3.757258209906171e-33,1.4633483183941857e-13,-2.753953315210608e-06,1.4633483183676868e-13,0.10451068944132755,-9.687106092167082e-06,-0.0055780120239864684,2.7978212245030262e-08,5.892640701634916e-09,-4.9026124995702255e-24,9.111281825544467e-32,-2.864986126055091e-15,5.892640701634916e-09,-2.8649861309577035e-15,-0.005578006131345767,2.797820938004413e-08
1541.5,0.10451329688899272,-9.626058098984383e-06,-2.7539533152107956e-06,-2.649880085579725e-24,6.695148784272237e-33,1.33907349227508e-13,-2.7539533152107956e-06,1.339073492248581e-13,0.1045105429356775,-9.626057965077034e-06,-0.005578000287664568,2.8011302648386048e-08,5.892640701643591e-09,-4.902612499570313e-24,5.363637857920677e-33,-2.473328393123988e-15,5.892640701643591e-09,-2.4733283980266003e-15,-0.005577994395023866,2.801130017505765e-08
1542.0,0.10451317930142273,-9.572521043192325e-06,-2.7539533152109218e-06,-2.6498800855826996e-24,5.393528290657567e-33,1.1270310711967437e-13,-2.7539533152109218e-06,1.1270310711702449e-13,0.10451042534810752,-9.572520930489218e-06,-0.005577991712127041,2.8026894699582222e-08,5.892640701648008e-09,-4.9026124995701286e-24,1.8137637844261233e-33,-1.7804022187038533e-15,5.892640701648008e-09,-1.7804022236064657e-15,-0.00557798581948634,2.802689291918e-08
1542.5,0.10451308978786454,-9.529869637134314e-06,-2.753953315210997e-06,-2.6498800855839706e-24,6.734591829533287e-33,8.477658737939583e-14,-2.753953315210997e-06,8.477658737674595e-14,0.10451033583454933,-9.529869552357727e-06,-0.00557798583003064,2.815979676740535e-08,5.8926407016501565e-09,-4.9026124995700095e-24,-4.8521108646914265e-33,-1.0014255472517934e-15,5.8926407016501565e-09,-1.001425552154406e-15,-0.0055779799373899385,2.8159795765979795e-08
1543.0,0.10451302608947699,-9.50039977785054e-06,-2.7539533152110357e-06,-2.649880085585083e-24,3.2767001701826675e-32,5.263639888401932e-14,-2.7539533152110357e-06,5.263639888136944e-14,0.10451027213616178,-9.500399725214141e-06,-0.005577981953618464,2.8463928429750887e-08,5.892640701651361e-09,-4.902612499569944e-24,2.7548501924515024e-34,-3.330827433775947e-16,5.892640701651361e-09,-3.3308274828020723e-16,-0.005577976060977762,2.8463928096668138e-08
1543.5,0.10451298465505988,-9.485195540602856e-06,-2.75395331521105e-06,-2.649880085584935e-24,1.1941073803991965e-32,1.8988854689078537e-14,-2.75395331521105e-06,1.8988854686428656e-14,0.10451023070174467,-9.485195521614002e-06,-0.005577979252204572,2.890558782218597e-08,5.892640701652192e-09,-4.90261249956994e-24,5.435190007214551e-32,8.275558121473224e-17,5.892640701652192e-09,8.275557631211975e-17,-0.00557797335956387,2.8905587904941544e-08
1544.0,0.10451296082571865,-9.48413321516517e-06,-2.7539533152110535e-06,-2.649880085585229e-24,-7.664800585232766e-32,-1.352642847491577e-14,-2.7539533152110535e-06,-1.352642847756565e-14,0.10451020687240344,-9.484133228691598e-06,-0.0055779768349595955,2.9357950282935495e-08,5.892640701652711e-09,-4.902612499569927e-24,-4.398515844189345e-33,1.7670448806560656e-16,5.892640701652711e-09,1.7670448316299405e-16,-0.005577970942318894,2.9357950459639978e-08
1544.5,0.10451294907153728,-9.496013528545802e-06,-2.753953315211055e-06,-2.6498800855852335e-24,-9.005864124108486e-32,-4.258333171915832e-14,-2.753953315211055e-06,-4.25833317218082e-14,0.10451019511822207,-9.496013571129133e-06,-0.005577973832744051,2.960166983940766e-08,5.892640701652822e-09,-4.9026124995699096e-24,-4.80225239029113e-32,-5.2239370968938173e-17,5.892640701652822e-09,-5.2239375871550674e-17,-0.005577967940103349,2.960166978716828e-08
1545.0,0.10451294326820422,-9.518797472475235e-06,-2.7539533152110603e-06,-2.6498800855852725e-24,-7.081043515369218e-32,-6.637406988223156e-14,-2.7539533152110603e-06,-6.637406988488144e-14,0.10451018931488901,-9.518797538849304e-06,-0.005577969473515909,2.933738114279435e-08,5.8926407016525214e-09,-4.90261249956987e-24,1.2878092647974798e-31,-5.584090637113758e-16,5.8926407016525214e-09,-5.584090686139883e-16,-0.005577963580875207,2.933738058438528e-08
1545.5,0.10451293699998451,-9.549909235125748e-06,-2.7539533152110696e-06,-2.6498800855854165e-24,6.09293360182168e-32,-8.375093811080481e-14,-2.7539533152110696e-06,-8.375093811345469e-14,0.1045101830466693,-9.549909318876686e-06,-0.005577963146805202,2.821421764211303e-08,5.892640701651982e-09,-4.902612499569994e-24,-1.4219834114190943e-32,-1.2786323703831259e-15,5.892640701651982e-09,-1.2786323752857384e-15,-0.0055779572541645,2.8214216363480654e-08
1546.0,0.10451292387654472,-9.58656299997196e-06,-2.7539533152110835e-06,-2.6498800855852996e-24,-6.449954791192408e-32,-9.42893630466762e-14,-2.7539533152110835e-06,-9.428936304932607e-14,0.1045101699232295,-9.586563094261322e-06,-0.005577954453879457,2.5874821545134388e-08,5.892640701651549e-09,-4.90261249957029e-24,1.4051523244491053e-31,-2.1564183843703615e-15,5.892640701651549e-09,-2.156418389272974e-15,-0.005577948561238755,2.5874819388716e-08
1546.5,0.10451289785141242,-9.626069697597078e-06,-2.753953315211104e-06,-2.6498800855851163e-24,2.6593240672098953e-34,-9.826480550708683e-14,-2.753953315211104e-06,-9.826480550973671e-14,0.10451014389809721,-9.626069795861884e-06,-0.005577943241097455,2.20127609545321e-08,5.892640701651778e-09,-4.902612499570352e-24,3.4433162215314964e-32,-3.1513661355981377e-15,5.892640701651778e-09,-3.15136614050075e-15,-0.005577937348456753,2.2012757803165957e-08
1547.0,0.1045128535284313,-9.666085238042507e-06,-2.7539533152111356e-06,-2.6498800855844908e-24,1.8015302774193756e-32,-9.65462101348505e-14,-2.7539533152111356e-06,-9.654621013750038e-14,0.10451009957511609,-9.666085334588717e-06,-0.005577929614530429,1.643406555198318e-08,5.892640701653517e-09,-4.902612499570287e-24,9.101421064229204e-32,-4.230494209510684e-15,5.892640701653517e-09,-4.2304942144132964e-15,-0.005577923721889727,1.6434061321488966e-08
1547.5,0.10451278644266371,-9.704772344210424e-06,-2.753953315211189e-06,-2.6498800855825538e-24,9.595476021002973e-32,-9.04195660005031e-14,-2.753953315211189e-06,-9.041956600315298e-14,0.1045100324893485,-9.70477243462999e-06,-0.005577913934404392,9.112132779548997e-09,5.8926407016579204e-09,-4.902612499569995e-24,-1.6619388750501887e-31,-5.346253123182788e-15,5.8926407016579204e-09,-5.3462531280854005e-15,-0.00557790804176369,9.11212743329587e-09
1548.0,0.10451269330293693,-9.740862353386018e-06,-2.7539533152112754e-06,-2.6498800855804908e-24,-1.064669480696819e-31,-8.136541290083462e-14,-2.7539533152112754e-06,-8.136541290348449e-14,0.10450993934962172,-9.74086243475143e-06,-0.0055778967881785855,2.2510631520703678e-10,5.892640701666222e-09,-4.902612499569535e-24,8.01476516728726e-32,-6.412752591787097e-15,5.892640701666222e-09,-6.4127525966897095e-15,-0.005577890895537884,2.250999024544401e-10
1548.5,0.10451257218207766,-9.773619143872703e-06,-2.7539533152114092e-06,-2.6498800855811354e-24,-8.253765369665938e-33,-7.082214306814175e-14,-2.7539533152114092e-06,-7.082214307079163e-14,0.10450981822876244,-9.773619214694845e-06,-0.005577878941824292,-9.833129782210043e-09,5.892640701679259e-09,-4.902612499569846e-24,-5.42403502097666e-33,-7.293885282911655e-15,5.892640701679259e-09,-7.293885287814268e-15,-0.00557787304918359,-9.83313707609533e-09
